s
# Pick a controller to configure
# CONTROLLERS:
#   m                    Manual
#   t               Turbidostat
#   r         Turbidostat Ratio
#   g  Turbidostat Mix Gradient
#   c     Turbidostat Mix Cycle
# Pick a controller: t=Turbidostat
# Current settings:
# Pump on @ 40.950
# Pump off @ 0.000
# Pump A
# Hit return to leave a parameter unchanged
# Enter pump on (high) measurement(40.950): 6.1
# Enter pump off (low) measurement(0.000): 6.0
# Enter media pump (A): *
# (not updated)
# Current settings:
# Pump on @ 6.100
# Pump off @ 6.000
# Pump A
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
T	33071	0.421	2	0	815.278
T	33072	0.440	2	0	815.278
T	33073	0.333	2	0	815.278
T	33074	0.331	2	0	815.278
T	33075	0.365	2	0	815.278
T	33076	0.370	2	0	815.278
T	33077	0.462	2	0	815.278
T	33078	0.429	2	0	815.278
T	33079	0.432	2	0	815.278
T	33080	0.410	2	0	815.278
T	33081	0.419	2	0	815.278
T	33082	0.474	2	0	815.278
T	33083	0.395	2	0	815.278
T	33084	0.443	2	0	815.278
T	33085	0.415	2	0	815.278
T	33086	0.384	2	0	815.278
T	33087	0.418	2	0	815.278
T	33088	0.405	2	0	815.278
T	33089	0.432	2	0	815.278
T	33090	0.389	2	0	815.278
T	33091	0.333	2	0	815.278
T	33092	0.340	2	0	815.278
T	33093	0.450	2	0	815.278
T	33094	0.360	2	0	815.278
T	33095	0.402	2	0	815.278
T	33096	0.496	2	0	815.278
T	33097	0.410	2	0	815.278
T	33098	0.368	2	0	815.278
T	33099	0.314	2	0	815.278
T	33100	0.358	2	0	815.278
T	33101	0.432	2	0	815.278
T	33102	0.425	2	0	815.278
T	33103	0.454	2	0	815.278
T	33104	0.404	2	0	815.278
T	33105	0.411	2	0	815.278
T	33106	0.455	2	0	815.278
T	33107	0.446	2	0	815.278
T	33108	0.342	2	0	815.278
T	33109	0.346	2	0	815.278
T	33110	0.397	2	0	815.278
T	33111	0.372	2	0	815.278
T	33112	0.427	2	0	815.278
T	33113	0.393	2	0	815.278
T	33114	0.386	2	0	815.278
T	33115	0.434	2	0	815.278
T	33116	0.391	2	0	815.278
T	33117	0.442	2	0	815.278
T	33118	0.328	2	0	815.278
T	33119	0.326	2	0	815.278
T	33120	0.405	2	0	815.278
T	33121	0.320	2	0	815.278
T	33122	0.424	2	0	815.278
T	33123	0.424	2	0	815.278
T	33124	0.350	2	0	815.278
T	33125	0.338	2	0	815.278
T	33126	0.432	2	0	815.278
T	33127	0.359	2	0	815.278
T	33128	0.428	2	0	815.278
T	33129	0.452	2	0	815.278
T	33130	0.322	2	0	815.278
T	33131	0.399	2	0	815.278
T	33132	0.439	2	0	815.278
T	33133	0.433	2	0	815.278
T	33134	0.413	2	0	815.278
T	33135	0.464	2	0	815.278
T	33136	0.450	2	0	815.278
T	33137	0.356	2	0	815.278
T	33138	0.422	2	0	815.278
T	33139	0.392	2	0	815.278
T	33140	0.366	2	0	815.278
T	33141	0.366	2	0	815.278
T	33142	0.408	2	0	815.278
T	33143	0.468	2	0	815.278
T	33144	0.433	2	0	815.278
T	33145	0.445	2	0	815.278
T	33146	0.444	2	0	815.278
T	33147	0.368	2	0	815.278
T	33148	0.450	2	0	815.278
T	33149	0.458	2	0	815.278
T	33150	0.386	2	0	815.278
T	33151	0.411	2	0	815.278
T	33152	0.400	2	0	815.278
T	33153	0.424	2	0	815.278
T	33154	0.352	2	0	815.278
T	33155	0.317	2	0	815.278
T	33156	0.336	2	0	815.278
T	33157	0.416	2	0	815.278
T	33158	0.434	2	0	815.278
T	33159	0.458	2	0	815.278
T	33160	0.414	2	0	815.278
T	33161	0.371	2	0	815.278
T	33162	0.416	2	0	815.278
T	33163	0.343	2	0	815.278
T	33164	0.420	2	0	815.278
T	33165	0.485	2	0	815.278
T	33166	0.365	2	0	815.278
T	33167	0.352	2	0	815.278
T	33168	0.353	2	0	815.278
T	33169	0.365	2	0	815.278
T	33170	0.387	2	0	815.278
T	33171	0.399	2	0	815.278
T	33172	0.369	2	0	815.278
T	33173	0.376	2	0	815.278
T	33174	0.311	2	0	815.278
T	33175	0.318	2	0	815.278
T	33176	0.372	2	0	815.278
T	33177	0.372	2	0	815.278
T	33178	0.386	2	0	815.278
T	33179	0.403	2	0	815.278
T	33180	0.438	2	0	815.278
T	33181	0.383	2	0	815.278
T	33182	0.431	2	0	815.278
T	33183	0.362	2	0	815.278
T	33184	0.415	2	0	815.278
T	33185	0.382	2	0	815.278
T	33186	0.346	2	0	815.278
T	33187	0.446	2	0	815.278
T	33188	0.305	2	0	815.278
T	33189	0.433	2	0	815.278
T	33190	0.413	2	0	815.278
T	33191	0.411	2	0	815.278
T	33192	0.374	2	0	815.278
T	33193	0.362	2	0	815.278
T	33194	0.381	2	0	815.278
T	33195	0.350	2	0	815.278
T	33196	0.491	2	0	815.278
T	33197	0.423	2	0	815.278
T	33198	0.452	2	0	815.278
T	33199	0.334	2	0	815.278
T	33200	0.449	2	0	815.278
T	33201	0.385	2	0	815.278
T	33202	0.315	2	0	815.278
T	33203	0.377	2	0	815.278
T	33204	0.414	2	0	815.278
T	33205	0.359	2	0	815.278
T	33206	0.436	2	0	815.278
T	33207	0.443	2	0	815.278
T	33208	0.341	2	0	815.278
T	33209	0.354	2	0	815.278
T	33210	0.346	2	0	815.278
T	33211	0.369	2	0	815.278
T	33212	0.403	2	0	815.278
T	33213	0.443	2	0	815.278
T	33214	0.386	2	0	815.278
T	33215	0.353	2	0	815.278
T	33216	0.412	2	0	815.278
T	33217	0.420	2	0	815.278
T	33218	0.406	2	0	815.278
T	33219	0.450	2	0	815.278
T	33220	0.454	2	0	815.278
T	33221	0.358	2	0	815.278
T	33222	0.369	2	0	815.278
T	33223	0.374	2	0	815.278
T	33224	0.476	2	0	815.278
T	33225	0.404	2	0	815.278
T	33226	0.447	2	0	815.278
T	33227	0.385	2	0	815.278
T	33228	0.291	2	0	815.278
T	33229	0.433	2	0	815.278
T	33230	0.462	2	0	815.278
T	33231	0.444	2	0	815.278
T	33232	0.410	2	0	815.278
T	33233	0.383	2	0	815.278
T	33234	0.436	2	0	815.278
T	33235	0.429	2	0	815.278
T	33236	0.394	2	0	815.278
T	33237	0.387	2	0	815.278
T	33238	0.379	2	0	815.278
T	33239	0.371	2	0	815.278
T	33240	0.418	2	0	815.278
T	33241	0.398	2	0	815.278
T	33242	0.375	2	0	815.278
T	33243	0.427	2	0	815.278
T	33244	0.422	2	0	815.278
T	33245	0.361	2	0	815.278
T	33246	0.371	2	0	815.278
T	33247	0.377	2	0	815.278
T	33248	0.430	2	0	815.278
T	33249	0.459	2	0	815.278
T	33250	0.412	2	0	815.278
T	33251	0.341	2	0	815.278
T	33252	0.394	2	0	815.278
T	33253	0.433	2	0	815.278
T	33254	0.446	2	0	815.278
T	33255	0.444	2	0	815.278
T	33256	0.452	2	0	815.278
T	33257	0.483	2	0	815.278
T	33258	0.407	2	0	815.278
T	33259	0.420	2	0	815.278
T	33260	0.445	2	0	815.278
T	33261	0.428	2	0	815.278
T	33262	0.425	2	0	815.278
T	33263	0.441	2	0	815.278
T	33264	0.413	2	0	815.278
T	33265	0.399	2	0	815.278
T	33266	0.380	2	0	815.278
T	33267	0.413	2	0	815.278
T	33268	0.355	2	0	815.278
T	33269	0.485	2	0	815.278
T	33270	0.423	2	0	815.278
T	33271	0.446	2	0	815.278
T	33272	0.386	2	0	815.278
T	33273	0.358	2	0	815.278
T	33274	0.445	2	0	815.278
T	33275	0.364	2	0	815.278
T	33276	0.356	2	0	815.278
T	33277	0.369	2	0	815.278
T	33278	0.427	2	0	815.278
T	33279	0.452	2	0	815.278
T	33280	0.372	2	0	815.278
T	33281	0.436	2	0	815.278
T	33282	0.384	2	0	815.278
T	33283	0.359	2	0	815.278
T	33284	0.385	2	0	815.278
T	33285	0.449	2	0	815.278
T	33286	0.369	2	0	815.278
T	33287	0.465	2	0	815.278
T	33288	0.374	2	0	815.278
T	33289	0.384	2	0	815.278
T	33290	0.350	2	0	815.278
T	33291	0.431	2	0	815.278
T	33292	0.441	2	0	815.278
T	33293	0.394	2	0	815.278
T	33294	0.450	2	0	815.278
T	33295	0.399	2	0	815.278
T	33296	0.441	2	0	815.278
T	33297	0.425	2	0	815.278
T	33298	0.355	2	0	815.278
T	33299	0.429	2	0	815.278
T	33300	0.426	2	0	815.278
T	33301	0.412	2	0	815.278
T	33302	0.438	2	0	815.278
T	33303	0.384	2	0	815.278
T	33304	0.394	2	0	815.278
T	33305	0.385	2	0	815.278
T	33306	0.439	2	0	815.278
T	33307	0.410	2	0	815.278
T	33308	0.489	2	0	815.278
T	33309	0.387	2	0	815.278
T	33310	0.481	2	0	815.278
T	33311	0.350	2	0	815.278
T	33312	0.364	2	0	815.278
T	33313	0.425	2	0	815.278
T	33314	0.376	2	0	815.278
T	33315	0.479	2	0	815.278
T	33316	0.365	2	0	815.278
T	33317	0.451	2	0	815.278
T	33318	0.420	2	0	815.278
T	33319	0.363	2	0	815.278
T	33320	0.383	2	0	815.278
T	33321	0.413	2	0	815.278
T	33322	0.415	2	0	815.278
T	33323	0.424	2	0	815.278
T	33324	0.364	2	0	815.278
T	33325	0.374	2	0	815.278
T	33326	0.362	2	0	815.278
T	33327	0.423	2	0	815.278
T	33328	0.346	2	0	815.278
T	33329	0.386	2	0	815.278
T	33330	0.455	2	0	815.278
T	33331	0.352	2	0	815.278
T	33332	0.496	2	0	815.278
T	33333	0.470	2	0	815.278
T	33334	0.438	2	0	815.278
T	33335	0.450	2	0	815.278
T	33336	0.421	2	0	815.278
T	33337	0.388	2	0	815.278
T	33338	0.394	2	0	815.278
T	33339	0.431	2	0	815.278
T	33340	0.348	2	0	815.278
T	33341	0.391	2	0	815.278
T	33342	0.426	2	0	815.278
T	33343	0.387	2	0	815.278
T	33344	0.378	2	0	815.278
T	33345	0.436	2	0	815.278
T	33346	0.425	2	0	815.278
T	33347	0.412	2	0	815.278
T	33348	0.333	2	0	815.278
T	33349	0.367	2	0	815.278
T	33350	0.444	2	0	815.278
T	33351	0.417	2	0	815.278
T	33352	0.359	2	0	815.278
T	33353	0.392	2	0	815.278
T	33354	0.390	2	0	815.278
T	33355	0.420	2	0	815.278
T	33356	0.415	2	0	815.278
T	33357	0.361	2	0	815.278
T	33358	0.419	2	0	815.278
T	33359	0.467	2	0	815.278
T	33360	0.362	2	0	815.278
T	33361	0.343	2	0	815.278
T	33362	0.451	2	0	815.278
T	33363	0.373	2	0	815.278
T	33364	0.359	2	0	815.278
T	33365	0.382	2	0	815.278
T	33366	0.375	2	0	815.278
T	33367	0.409	2	0	815.278
T	33368	0.439	2	0	815.278
T	33369	0.396	2	0	815.278
T	33370	0.386	2	0	815.278
T	33371	0.389	2	0	815.278
T	33372	0.413	2	0	815.278
T	33373	0.358	2	0	815.278
T	33374	0.431	2	0	815.278
T	33375	0.434	2	0	815.278
T	33376	0.327	2	0	815.278
T	33377	0.446	2	0	815.278
T	33378	0.345	2	0	815.278
T	33379	0.392	2	0	815.278
T	33380	0.441	2	0	815.278
T	33381	0.425	2	0	815.278
T	33382	0.354	2	0	815.278
T	33383	0.381	2	0	815.278
T	33384	0.399	2	0	815.278
T	33385	0.400	2	0	815.278
T	33386	0.400	2	0	815.278
T	33387	0.443	2	0	815.278
T	33388	0.338	2	0	815.278
T	33389	0.363	2	0	815.278
T	33390	0.361	2	0	815.278
T	33391	0.378	2	0	815.278
T	33392	0.357	2	0	815.278
T	33393	0.386	2	0	815.278
T	33394	0.370	2	0	815.278
T	33395	0.385	2	0	815.278
T	33396	0.378	2	0	815.278
T	33397	0.448	2	0	815.278
T	33398	0.350	2	0	815.278
T	33399	0.409	2	0	815.278
T	33400	0.359	2	0	815.278
T	33401	0.407	2	0	815.278
T	33402	0.402	2	0	815.278
T	33403	0.393	2	0	815.278
T	33404	0.366	2	0	815.278
T	33405	0.440	2	0	815.278
T	33406	0.333	2	0	815.278
T	33407	0.464	2	0	815.278
T	33408	0.448	2	0	815.278
T	33409	0.428	2	0	815.278
T	33410	0.326	2	0	815.278
T	33411	0.445	2	0	815.278
T	33412	0.485	2	0	815.278
T	33413	0.400	2	0	815.278
T	33414	0.299	2	0	815.278
T	33415	0.365	2	0	815.278
T	33416	0.431	2	0	815.278
T	33417	0.377	2	0	815.278
T	33418	0.528	2	0	815.278
T	33419	0.346	2	0	815.278
T	33420	0.376	2	0	815.278
T	33421	0.382	2	0	815.278
T	33422	0.390	2	0	815.278
T	33423	0.356	2	0	815.278
T	33424	0.376	2	0	815.278
T	33425	0.379	2	0	815.278
T	33426	0.377	2	0	815.278
T	33427	0.356	2	0	815.278
T	33428	0.444	2	0	815.278
T	33429	0.416	2	0	815.278
T	33430	0.433	2	0	815.278
T	33431	0.395	2	0	815.278
T	33432	0.409	2	0	815.278
T	33433	0.449	2	0	815.278
T	33434	0.333	2	0	815.278
T	33435	0.304	2	0	815.278
T	33436	0.361	2	0	815.278
T	33437	0.410	2	0	815.278
T	33438	0.432	2	0	815.278
T	33439	0.459	2	0	815.278
T	33440	0.380	2	0	815.278
T	33441	0.397	2	0	815.278
T	33442	0.507	2	0	815.278
T	33443	0.414	2	0	815.278
T	33444	0.378	2	0	815.278
T	33445	0.432	2	0	815.278
T	33446	0.384	2	0	815.278
T	33447	0.424	2	0	815.278
T	33448	0.359	2	0	815.278
T	33449	0.375	2	0	815.278
T	33450	0.412	2	0	815.278
T	33451	0.406	2	0	815.278
T	33452	0.415	2	0	815.278
T	33453	0.449	2	0	815.278
T	33454	0.316	2	0	815.278
T	33455	0.366	2	0	815.278
T	33456	0.387	2	0	815.278
T	33457	0.379	2	0	815.278
T	33458	0.471	2	0	815.278
T	33459	0.398	2	0	815.278
T	33460	0.396	2	0	815.278
T	33461	0.367	2	0	815.278
T	33462	0.403	2	0	815.278
T	33463	0.389	2	0	815.278
T	33464	0.453	2	0	815.278
T	33465	0.399	2	0	815.278
T	33466	0.405	2	0	815.278
T	33467	0.409	2	0	815.278
T	33468	0.399	2	0	815.278
T	33469	0.452	2	0	815.278
T	33470	0.466	2	0	815.278
T	33471	0.377	2	0	815.278
T	33472	0.434	2	0	815.278
T	33473	0.359	2	0	815.278
T	33474	0.396	2	0	815.278
T	33475	0.477	2	0	815.278
T	33476	0.384	2	0	815.278
T	33477	0.381	2	0	815.278
T	33478	0.459	2	0	815.278
T	33479	0.393	2	0	815.278
T	33480	0.373	2	0	815.278
T	33481	0.374	2	0	815.278
T	33482	0.305	2	0	815.278
T	33483	0.359	2	0	815.278
T	33484	0.446	2	0	815.278
T	33485	0.420	2	0	815.278
T	33486	0.404	2	0	815.278
T	33487	0.466	2	0	815.278
T	33488	0.425	2	0	815.278
T	33489	0.383	2	0	815.278
T	33490	0.380	2	0	815.278
T	33491	0.467	2	0	815.278
T	33492	0.342	2	0	815.278
T	33493	0.433	2	0	815.278
T	33494	0.380	2	0	815.278
T	33495	0.390	2	0	815.278
T	33496	0.357	2	0	815.278
T	33497	0.331	2	0	815.278
T	33498	0.450	2	0	815.278
T	33499	0.356	2	0	815.278
T	33500	0.423	2	0	815.278
T	33501	0.370	2	0	815.278
T	33502	0.343	2	0	815.278
T	33503	0.461	2	0	815.278
T	33504	0.367	2	0	815.278
T	33505	0.422	2	0	815.278
T	33506	0.296	2	0	815.278
T	33507	0.470	2	0	815.278
T	33508	0.367	2	0	815.278
T	33509	0.417	2	0	815.278
T	33510	0.346	2	0	815.278
T	33511	0.471	2	0	815.278
T	33512	0.429	2	0	815.278
T	33513	0.365	2	0	815.278
T	33514	0.404	2	0	815.278
T	33515	0.369	2	0	815.278
T	33516	0.352	2	0	815.278
T	33517	0.410	2	0	815.278
T	33518	0.443	2	0	815.278
T	33519	0.418	2	0	815.278
T	33520	0.366	2	0	815.278
T	33521	0.352	2	0	815.278
T	33522	0.433	2	0	815.278
T	33523	0.443	2	0	815.278
T	33524	0.352	2	0	815.278
T	33525	0.419	2	0	815.278
T	33526	0.405	2	0	815.278
T	33527	0.429	2	0	815.278
T	33528	0.316	2	0	815.278
T	33529	0.448	2	0	815.278
T	33530	0.388	2	0	815.278
T	33531	0.384	2	0	815.278
T	33532	0.323	2	0	815.278
T	33533	0.362	2	0	815.278
T	33534	0.434	2	0	815.278
T	33535	0.382	2	0	815.278
T	33536	0.373	2	0	815.278
T	33537	0.454	2	0	815.278
T	33538	0.430	2	0	815.278
T	33539	0.341	2	0	815.278
T	33540	0.464	2	0	815.278
T	33541	0.363	2	0	815.278
T	33542	0.460	2	0	815.278
T	33543	0.369	2	0	815.278
T	33544	0.405	2	0	815.278
T	33545	0.438	2	0	815.278
T	33546	0.413	2	0	815.278
T	33547	0.353	2	0	815.278
T	33548	0.433	2	0	815.278
T	33549	0.459	2	0	815.278
T	33550	0.425	2	0	815.278
T	33551	0.371	2	0	815.278
T	33552	0.430	2	0	815.278
T	33553	0.495	2	0	815.278
T	33554	0.469	2	0	815.278
T	33555	0.513	2	0	815.278
T	33556	0.406	2	0	815.278
T	33557	0.430	2	0	815.278
T	33558	0.423	2	0	815.278
T	33559	0.395	2	0	815.278
T	33560	0.477	2	0	815.278
T	33561	0.469	2	0	815.278
T	33562	0.404	2	0	815.278
T	33563	0.455	2	0	815.278
T	33564	0.464	2	0	815.278
T	33565	0.468	2	0	815.278
T	33566	0.358	2	0	815.278
T	33567	0.370	2	0	815.278
T	33568	0.431	2	0	815.278
T	33569	0.424	2	0	815.278
T	33570	0.383	2	0	815.278
T	33571	0.409	2	0	815.278
T	33572	0.479	2	0	815.278
T	33573	0.315	2	0	815.278
T	33574	0.446	2	0	815.278
T	33575	0.352	2	0	815.278
T	33576	0.357	2	0	815.278
T	33577	0.449	2	0	815.278
T	33578	0.413	2	0	815.278
T	33579	0.375	2	0	815.278
T	33580	0.320	2	0	815.278
T	33581	0.369	2	0	815.278
T	33582	0.408	2	0	815.278
T	33583	0.380	2	0	815.278
T	33584	0.416	2	0	815.278
T	33585	0.426	2	0	815.278
T	33586	0.439	2	0	815.278
T	33587	0.351	2	0	815.278
T	33588	0.348	2	0	815.278
T	33589	0.408	2	0	815.278
T	33590	0.463	2	0	815.278
T	33591	0.405	2	0	815.278
T	33592	0.437	2	0	815.278
T	33593	0.447	2	0	815.278
T	33594	0.337	2	0	815.278
T	33595	0.384	2	0	815.278
T	33596	0.344	2	0	815.278
T	33597	0.375	2	0	815.278
T	33598	0.488	2	0	815.278
T	33599	0.328	2	0	815.278
T	33600	0.380	2	0	815.278
T	33601	0.420	2	0	815.278
T	33602	0.382	2	0	815.278
T	33603	0.462	2	0	815.278
T	33604	0.426	2	0	815.278
T	33605	0.484	2	0	815.278
T	33606	0.482	2	0	815.278
T	33607	0.445	2	0	815.278
T	33608	0.416	2	0	815.278
T	33609	0.439	2	0	815.278
T	33610	0.341	2	0	815.278
T	33611	0.449	2	0	815.278
T	33612	0.388	2	0	815.278
T	33613	0.433	2	0	815.278
T	33614	0.439	2	0	815.278
T	33615	0.368	2	0	815.278
T	33616	0.339	2	0	815.278
T	33617	0.375	2	0	815.278
T	33618	0.330	2	0	815.278
T	33619	0.432	2	0	815.278
T	33620	0.375	2	0	815.278
T	33621	0.364	2	0	815.278
T	33622	0.364	2	0	815.278
T	33623	0.400	2	0	815.278
T	33624	0.402	2	0	815.278
T	33625	0.342	2	0	815.278
T	33626	0.520	2	0	815.278
T	33627	0.433	2	0	815.278
T	33628	0.354	2	0	815.278
T	33629	0.368	2	0	815.278
T	33630	0.409	2	0	815.278
T	33631	0.377	2	0	815.278
T	33632	0.331	2	0	815.278
T	33633	0.437	2	0	815.278
T	33634	0.453	2	0	815.278
T	33635	0.378	2	0	815.278
T	33636	0.428	2	0	815.278
T	33637	0.396	2	0	815.278
T	33638	0.483	2	0	815.278
T	33639	0.490	2	0	815.278
T	33640	0.377	2	0	815.278
T	33641	0.333	2	0	815.278
T	33642	0.460	2	0	815.278
T	33643	0.379	2	0	815.278
T	33644	0.383	2	0	815.278
T	33645	0.351	2	0	815.278
T	33646	0.390	2	0	815.278
T	33647	0.336	2	0	815.278
T	33648	0.418	2	0	815.278
T	33649	0.495	2	0	815.278
T	33650	0.367	2	0	815.278
T	33651	0.349	2	0	815.278
T	33652	0.408	2	0	815.278
T	33653	0.465	2	0	815.278
T	33654	0.352	2	0	815.278
T	33655	0.354	2	0	815.278
T	33656	0.421	2	0	815.278
T	33657	0.441	2	0	815.278
T	33658	0.433	2	0	815.278
T	33659	0.477	2	0	815.278
T	33660	0.357	2	0	815.278
T	33661	0.476	2	0	815.278
T	33662	0.360	2	0	815.278
T	33663	0.401	2	0	815.278
T	33664	0.372	2	0	815.278
T	33665	0.317	2	0	815.278
T	33666	0.455	2	0	815.278
T	33667	0.460	2	0	815.278
T	33668	0.350	2	0	815.278
T	33669	0.439	2	0	815.278
T	33670	0.405	2	0	815.278
T	33671	0.502	2	0	815.278
T	33672	0.472	2	0	815.278
T	33673	0.430	2	0	815.278
T	33674	0.326	2	0	815.278
T	33675	0.457	2	0	815.278
T	33676	0.388	2	0	815.278
T	33677	0.476	2	0	815.278
T	33678	0.402	2	0	815.278
T	33679	0.349	2	0	815.278
T	33680	0.384	2	0	815.278
T	33681	0.423	2	0	815.278
T	33682	0.343	2	0	815.278
T	33683	0.397	2	0	815.278
T	33684	0.349	2	0	815.278
T	33685	0.338	2	0	815.278
T	33686	0.396	2	0	815.278
T	33687	0.451	2	0	815.278
T	33688	0.364	2	0	815.278
T	33689	0.400	2	0	815.278
T	33690	0.418	2	0	815.278
T	33691	0.403	2	0	815.278
T	33692	0.470	2	0	815.278
T	33693	0.507	2	0	815.278
T	33694	0.381	2	0	815.278
T	33695	0.390	2	0	815.278
T	33696	0.364	2	0	815.278
T	33697	0.433	2	0	815.278
T	33698	0.371	2	0	815.278
T	33699	0.444	2	0	815.278
T	33700	0.414	2	0	815.278
T	33701	0.491	2	0	815.278
T	33702	0.452	2	0	815.278
T	33703	0.399	2	0	815.278
T	33704	0.384	2	0	815.278
T	33705	0.448	2	0	815.278
T	33706	0.366	2	0	815.278
T	33707	0.468	2	0	815.278
T	33708	0.394	2	0	815.278
T	33709	0.414	2	0	815.278
T	33710	0.436	2	0	815.278
T	33711	0.313	2	0	815.278
T	33712	0.457	2	0	815.278
T	33713	0.382	2	0	815.278
T	33714	0.424	2	0	815.278
T	33715	0.415	2	0	815.278
T	33716	0.331	2	0	815.278
T	33717	0.377	2	0	815.278
T	33718	0.356	2	0	815.278
T	33719	0.434	2	0	815.278
T	33720	0.442	2	0	815.278
T	33721	0.451	2	0	815.278
T	33722	0.415	2	0	815.278
T	33723	0.411	2	0	815.278
T	33724	0.444	2	0	815.278
T	33725	0.446	2	0	815.278
T	33726	0.409	2	0	815.278
T	33727	0.381	2	0	815.278
T	33728	0.456	2	0	815.278
T	33729	0.375	2	0	815.278
T	33730	0.457	2	0	815.278
T	33731	0.461	2	0	815.278
T	33732	0.348	2	0	815.278
T	33733	0.404	2	0	815.278
T	33734	0.490	2	0	815.278
T	33735	0.436	2	0	815.278
T	33736	0.422	2	0	815.278
T	33737	0.357	2	0	815.278
T	33738	0.446	2	0	815.278
T	33739	0.379	2	0	815.278
T	33740	0.404	2	0	815.278
T	33741	0.384	2	0	815.278
T	33742	0.401	2	0	815.278
T	33743	0.428	2	0	815.278
T	33744	0.378	2	0	815.278
T	33745	0.363	2	0	815.278
T	33746	0.448	2	0	815.278
T	33747	0.464	2	0	815.278
T	33748	0.456	2	0	815.278
T	33749	0.412	2	0	815.278
T	33750	0.448	2	0	815.278
T	33751	0.463	2	0	815.278
T	33752	0.396	2	0	815.278
T	33753	0.449	2	0	815.278
T	33754	0.371	2	0	815.278
T	33755	0.360	2	0	815.278
T	33756	0.343	2	0	815.278
T	33757	0.440	2	0	815.278
T	33758	0.340	2	0	815.278
T	33759	0.405	2	0	815.278
T	33760	0.387	2	0	815.278
T	33761	0.376	2	0	815.278
T	33762	0.342	2	0	815.278
T	33763	0.455	2	0	815.278
T	33764	0.446	2	0	815.278
T	33765	0.432	2	0	815.278
T	33766	0.342	2	0	815.278
T	33767	0.386	2	0	815.278
T	33768	0.369	2	0	815.278
T	33769	0.391	2	0	815.278
T	33770	0.407	2	0	815.278
T	33771	0.348	2	0	815.278
T	33772	0.478	2	0	815.278
T	33773	0.457	2	0	815.278
T	33774	0.436	2	0	815.278
T	33775	0.482	2	0	815.278
T	33776	0.372	2	0	815.278
T	33777	0.369	2	0	815.278
T	33778	0.464	2	0	815.278
T	33779	0.363	2	0	815.278
T	33780	0.361	2	0	815.278
T	33781	0.441	2	0	815.278
T	33782	0.387	2	0	815.278
T	33783	0.344	2	0	815.278
T	33784	0.371	2	0	815.278
T	33785	0.425	2	0	815.278
T	33786	0.299	2	0	815.278
T	33787	0.384	2	0	815.278
T	33788	0.441	2	0	815.278
T	33789	0.354	2	0	815.278
T	33790	0.393	2	0	815.278
T	33791	0.370	2	0	815.278
T	33792	0.393	2	0	815.278
T	33793	0.373	2	0	815.278
T	33794	0.451	2	0	815.278
T	33795	0.395	2	0	815.278
T	33796	0.446	2	0	815.278
T	33797	0.474	2	0	815.278
T	33798	0.381	2	0	815.278
T	33799	0.409	2	0	815.278
T	33800	0.337	2	0	815.278
T	33801	0.456	2	0	815.278
T	33802	0.345	2	0	815.278
T	33803	0.378	2	0	815.278
T	33804	0.383	2	0	815.278
T	33805	0.457	2	0	815.278
T	33806	0.414	2	0	815.278
T	33807	0.406	2	0	815.278
T	33808	0.457	2	0	815.278
T	33809	0.325	2	0	815.278
T	33810	0.413	2	0	815.278
T	33811	0.438	2	0	815.278
T	33812	0.408	2	0	815.278
T	33813	0.384	2	0	815.278
T	33814	0.344	2	0	815.278
T	33815	0.397	2	0	815.278
T	33816	0.380	2	0	815.278
T	33817	0.472	2	0	815.278
T	33818	0.463	2	0	815.278
T	33819	0.364	2	0	815.278
T	33820	0.466	2	0	815.278
T	33821	0.344	2	0	815.278
T	33822	0.413	2	0	815.278
T	33823	0.470	2	0	815.278
T	33824	0.443	2	0	815.278
T	33825	0.404	2	0	815.278
T	33826	0.366	2	0	815.278
T	33827	0.387	2	0	815.278
T	33828	0.413	2	0	815.278
T	33829	0.418	2	0	815.278
T	33830	0.469	2	0	815.278
T	33831	0.411	2	0	815.278
T	33832	0.442	2	0	815.278
T	33833	0.411	2	0	815.278
T	33834	0.317	2	0	815.278
T	33835	0.499	2	0	815.278
T	33836	0.431	2	0	815.278
T	33837	0.332	2	0	815.278
T	33838	0.487	2	0	815.278
T	33839	0.411	2	0	815.278
T	33840	0.393	2	0	815.278
T	33841	0.327	2	0	815.278
T	33842	0.386	2	0	815.278
T	33843	0.410	2	0	815.278
T	33844	0.355	2	0	815.278
T	33845	0.359	2	0	815.278
T	33846	0.354	2	0	815.278
T	33847	0.403	2	0	815.278
T	33848	0.417	2	0	815.278
T	33849	0.450	2	0	815.278
T	33850	0.439	2	0	815.278
T	33851	0.326	2	0	815.278
T	33852	0.387	2	0	815.278
T	33853	0.406	2	0	815.278
T	33854	0.459	2	0	815.278
T	33855	0.450	2	0	815.278
T	33856	0.428	2	0	815.278
T	33857	0.456	2	0	815.278
T	33858	0.363	2	0	815.278
T	33859	0.403	2	0	815.278
T	33860	0.441	2	0	815.278
T	33861	0.325	2	0	815.278
T	33862	0.364	2	0	815.278
T	33863	0.376	2	0	815.278
T	33864	0.407	2	0	815.278
T	33865	0.473	2	0	815.278
T	33866	0.483	2	0	815.278
T	33867	0.426	2	0	815.278
T	33868	0.373	2	0	815.278
T	33869	0.376	2	0	815.278
T	33870	0.386	2	0	815.278
T	33871	0.384	2	0	815.278
T	33872	0.365	2	0	815.278
T	33873	0.464	2	0	815.278
T	33874	0.440	2	0	815.278
T	33875	0.351	2	0	815.278
