# band-dsp-teensy manual [acghmpsz] > g
# Current settings:
# Gain setting 2x (1)
# Hit return to leave a parameter unchanged
# Enter Nephelometer setting (1): 3
# Current settings:
# Gain setting 5x (3)
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	1344.0	 4.681	5
M	1344.5	 4.758	5
M	1345.0	 4.567	5
M	1345.5	 4.375	5
M	1346.0	 4.817	5
M	1346.6	 4.682	5
M	1347.1	 4.751	5
M	1347.6	 4.785	5
M	1348.1	 4.589	5
M	1348.6	 4.460	5
M	1349.1	 4.429	5
M	1349.6	 4.498	5
M	1350.1	 4.508	5
M	1350.6	 4.532	5
M	1351.1	 4.460	5
M	1351.6	 4.784	5
M	1352.1	 4.492	5
M	1352.6	 4.629	5
M	1353.1	 4.502	5
M	1353.6	 4.865	5
M	1354.1	 4.440	5
M	1354.6	 4.627	5
M	1355.1	 4.420	5
M	1355.6	 4.785	5
M	1356.1	 4.498	5
M	1356.6	 4.611	5
M	1357.1	 4.777	5
M	1357.6	 4.525	5
M	1358.1	 4.847	5
M	1358.6	 4.578	5
M	1359.1	 4.632	5
M	1359.6	 4.522	5
M	1360.1	 4.425	5
M	1360.6	 4.709	5
M	1361.1	 4.588	5
M	1361.6	 4.369	5
M	1362.1	 4.675	5
M	1362.6	 4.684	5
M	1363.1	 4.780	5
M	1363.6	 4.783	5
M	1364.1	 4.674	5
M	1364.6	 4.441	5
M	1365.1	 4.644	5
M	1365.6	 4.597	5
M	1366.1	 4.816	5
M	1366.6	 4.351	5
M	1367.1	 4.646	5
M	1367.6	 4.495	5
M	1368.1	 4.576	5
M	1368.6	 4.801	5
M	1369.1	 4.468	5
M	1369.6	 4.403	5
M	1370.1	 4.515	5
M	1370.6	 4.320	5
M	1371.1	 4.641	5
M	1371.7	 4.340	5
M	1372.2	 4.359	5
M	1372.7	 4.401	5
M	1373.2	 4.291	5
M	1373.7	 4.654	5
M	1374.2	 4.356	5
M	1374.7	 4.383	5
M	1375.2	 4.702	5
M	1375.7	 4.563	5
M	1376.2	 4.357	5
M	1376.7	 4.436	5
M	1377.2	 4.409	5
M	1377.7	 4.652	5
M	1378.2	 4.494	5
M	1378.7	 4.311	5
M	1379.2	 4.291	5
M	1379.7	 4.331	5
M	1380.2	 4.421	5
M	1380.7	 4.475	5
M	1381.2	 4.370	5
M	1381.7	 4.425	5
M	1382.2	 4.247	5
M	1382.7	 4.385	5
M	1383.2	 4.609	5
M	1383.7	 4.557	5
M	1384.2	 4.688	5
M	1384.7	 4.503	5
M	1385.2	 4.529	5
M	1385.7	 4.457	5
M	1386.2	 4.363	5
M	1386.7	 4.527	5
M	1387.2	 4.455	5
M	1387.7	 4.288	5
M	1388.2	 4.520	5
M	1388.7	 4.628	5
M	1389.2	 4.449	5
M	1389.7	 4.286	5
M	1390.2	 4.486	5
M	1390.7	 4.212	5
M	1391.2	 4.439	5
M	1391.7	 4.560	5
M	1392.2	 4.256	5
M	1392.7	 4.294	5
M	1393.2	 4.565	5
M	1393.7	 4.245	5
M	1394.2	 4.297	5
M	1394.7	 4.470	5
M	1395.2	 4.553	5
M	1395.7	 4.244	5
M	1396.2	 4.264	5
M	1396.8	 4.542	5
M	1397.3	 4.479	5
M	1397.8	 4.223	5
M	1398.3	 4.175	5
M	1398.8	 4.213	5
M	1399.3	 4.316	5
M	1399.8	 4.744	5
M	1400.3	 4.608	5
M	1400.8	 4.379	5
M	1401.3	 4.609	5
M	1401.8	 4.478	5
M	1402.3	 4.550	5
M	1402.8	 4.398	5
M	1403.3	 4.341	5
M	1403.8	 4.339	5
M	1404.3	 4.325	5
M	1404.8	 4.442	5
M	1405.3	 4.622	5
M	1405.8	 4.533	5
M	1406.3	 4.390	5
M	1406.8	 4.307	5
M	1407.3	 4.409	5
M	1407.8	 4.567	5
M	1408.3	 4.470	5
M	1408.8	 4.465	5
M	1409.3	 4.371	5
M	1409.8	 4.537	5
M	1410.3	 4.479	5
M	1410.8	 4.458	5
M	1411.3	 4.528	5
M	1411.8	 4.413	5
M	1412.3	 4.472	5
M	1412.8	 4.296	5
M	1413.3	 4.109	5
M	1413.8	 4.334	5
M	1414.3	 4.525	5
M	1414.8	 4.535	5
M	1415.3	 4.210	5
M	1415.8	 4.159	5
M	1416.3	 4.253	5
M	1416.8	 4.318	5
M	1417.3	 4.126	5
M	1417.8	 4.203	5
M	1418.3	 4.484	5
M	1418.8	 4.416	5
M	1419.3	 4.458	5
M	1419.8	 4.428	5
M	1420.3	 4.392	5
M	1420.8	 4.292	5
M	1421.3	 4.398	5
M	1421.9	 4.326	5
M	1422.4	 4.237	5
M	1422.9	 4.408	5
M	1423.4	 4.461	5
M	1423.9	 4.161	5
M	1424.4	 4.239	5
M	1424.9	 4.111	5
M	1425.4	 4.401	5
M	1425.9	 4.356	5
M	1426.4	 4.177	5
M	1426.9	 4.311	5
M	1427.4	 4.291	5
M	1427.9	 4.546	5
M	1428.4	 4.428	5
M	1428.9	 4.679	5
M	1429.4	 4.451	5
M	1429.9	 4.240	5
M	1430.4	 4.208	5
M	1430.9	 4.476	5
M	1431.4	 4.253	5
M	1431.9	 4.561	5
M	1432.4	 4.436	5
M	1432.9	 4.289	5
M	1433.4	 4.558	5
M	1433.9	 4.245	5
M	1434.4	 4.144	5
M	1434.9	 4.298	5
M	1435.4	 4.447	5
M	1435.9	 4.355	5
M	1436.4	 4.232	5
M	1436.9	 4.187	5
M	1437.4	 4.137	5
M	1437.9	 4.176	5
M	1438.4	 4.476	5
M	1438.9	 4.418	5
M	1439.4	 4.547	5
M	1439.9	 4.442	5
M	1440.4	 4.607	5
M	1440.9	 4.482	5
M	1441.4	 4.632	5
M	1441.9	 4.196	5
M	1442.4	 4.102	5
M	1442.9	 4.282	5
M	1443.4	 4.125	5
M	1443.9	 4.145	5
M	1444.4	 4.546	5
M	1444.9	 4.444	5
M	1445.4	 4.463	5
M	1445.9	 4.472	5
M	1446.4	 4.405	5
M	1447.0	 4.438	5
M	1447.5	 4.592	5
M	1448.0	 4.506	5
M	1448.5	 4.354	5
M	1449.0	 4.176	5
M	1449.5	 4.062	5
M	1450.0	 4.516	5
M	1450.5	 4.266	5
M	1451.0	 4.484	5
M	1451.5	 4.265	5
M	1452.0	 4.503	5
M	1452.5	 4.308	5
M	1453.0	 4.136	5
M	1453.5	 4.137	5
M	1454.0	 4.221	5
M	1454.5	 4.381	5
M	1455.0	 4.213	5
M	1455.5	 4.376	5
M	1456.0	 4.423	5
M	1456.5	 4.453	5
M	1457.0	 4.222	5
M	1457.5	 4.357	5
M	1458.0	 4.122	5
M	1458.5	 4.210	5
M	1459.0	 4.109	5
M	1459.5	 4.135	5
M	1460.0	 4.080	5
M	1460.5	 4.188	5
M	1461.0	 4.183	5
M	1461.5	 4.108	5
M	1462.0	 4.120	5
M	1462.5	 4.313	5
M	1463.0	 4.311	5
M	1463.5	 4.353	5
M	1464.0	 4.497	5
M	1464.5	 4.058	5
M	1465.0	 4.069	5
M	1465.5	 4.103	5
M	1466.0	 4.344	5
M	1466.5	 4.479	5
M	1467.0	 4.483	5
M	1467.5	 4.136	5
M	1468.0	 4.225	5
M	1468.5	 4.430	5
M	1469.0	 4.422	5
M	1469.5	 4.206	5
M	1470.0	 4.199	5
M	1470.5	 4.359	5
M	1471.0	 4.433	5
M	1471.5	 4.261	5
M	1472.1	 4.247	5
M	1472.6	 4.441	5
M	1473.1	 4.390	5
M	1473.6	 4.328	5
M	1474.1	 4.299	5
M	1474.6	 4.500	5
M	1475.1	 4.470	5
M	1475.6	 4.355	5
M	1476.1	 4.189	5
M	1476.6	 4.401	5
M	1477.1	 4.362	5
M	1477.6	 4.160	5
M	1478.1	 4.142	5
M	1478.6	 4.348	5
M	1479.1	 4.460	5
M	1479.6	 4.223	5
M	1480.1	 4.356	5
M	1480.6	 4.240	5
M	1481.1	 4.294	5
M	1481.6	 4.190	5
M	1482.1	 4.061	5
M	1482.6	 4.053	5
M	1483.1	 4.003	5
M	1483.6	 4.150	5
M	1484.1	 4.126	5
M	1484.6	 4.104	5
M	1485.1	 4.415	5
M	1485.6	 4.266	5
M	1486.1	 4.202	5
M	1486.6	 4.493	5
M	1487.1	 4.539	5
M	1487.6	 4.317	5
M	1488.1	 4.512	5
M	1488.6	 4.317	5
M	1489.1	 4.256	5
M	1489.6	 4.613	5
M	1490.1	 4.266	5
M	1490.6	 4.210	5
M	1491.1	 4.134	5
M	1491.6	 4.262	5
M	1492.1	 4.146	5
M	1492.6	 4.170	5
M	1493.1	 4.501	5
M	1493.6	 4.112	5
M	1494.1	 4.200	5
M	1494.6	 4.445	5
M	1495.1	 4.513	5
M	1495.6	 4.267	5
M	1496.1	 4.239	5
M	1496.6	 4.286	5
M	1497.2	 4.203	5
M	1497.7	 4.310	5
M	1498.2	 4.216	5
M	1498.7	 4.681	5
M	1499.2	 4.410	5
M	1499.7	 4.143	5
M	1500.2	 4.343	5
M	1500.7	 4.193	5
M	1501.2	 4.234	5
M	1501.7	 4.403	5
M	1502.2	 4.355	5
M	1502.7	 4.176	5
M	1503.2	 4.162	5
M	1503.7	 4.153	5
M	1504.2	 4.152	5
M	1504.7	 4.217	5
M	1505.2	 4.199	5
M	1505.7	 4.226	5
M	1506.2	 4.345	5
M	1506.7	 4.170	5
M	1507.2	 4.173	5
M	1507.7	 4.156	5
M	1508.2	 4.344	5
M	1508.7	 4.383	5
M	1509.2	 4.166	5
M	1509.7	 4.248	5
M	1510.2	 4.597	5
M	1510.7	 4.471	5
M	1511.2	 4.337	5
M	1511.7	 4.210	5
M	1512.2	 4.266	5
M	1512.7	 4.376	5
M	1513.2	 4.469	5
M	1513.7	 4.481	5
M	1514.2	 4.506	5
M	1514.7	 4.326	5
M	1515.2	 4.095	5
M	1515.7	 4.304	5
M	1516.2	 4.397	5
M	1516.7	 4.304	5
M	1517.2	 4.322	5
M	1517.7	 4.516	5
M	1518.2	 4.194	5
M	1518.7	 4.272	5
M	1519.2	 4.265	5
M	1519.7	 4.277	5
M	1520.2	 4.388	5
M	1520.7	 4.161	5
M	1521.2	 4.083	5
M	1521.7	 4.161	5
M	1522.3	 4.091	5
M	1522.8	 4.334	5
M	1523.3	 4.419	5
M	1523.8	 4.141	5
M	1524.3	 4.140	5
M	1524.8	 4.182	5
M	1525.3	 4.067	5
M	1525.8	 4.031	5
M	1526.3	 4.220	5
M	1526.8	 4.355	5
M	1527.3	 4.257	5
M	1527.8	 4.170	5
M	1528.3	 4.139	5
M	1528.8	 4.514	5
M	1529.3	 4.374	5
M	1529.8	 4.116	5
M	1530.3	 4.138	5
M	1530.8	 4.336	5
M	1531.3	 4.348	5
M	1531.8	 4.566	5
M	1532.3	 4.397	5
M	1532.8	 4.434	5
M	1533.3	 4.429	5
M	1533.8	 4.152	5
M	1534.3	 4.182	5
M	1534.8	 4.151	5
M	1535.3	 4.187	5
M	1535.8	 4.072	5
M	1536.3	 4.099	5
M	1536.8	 4.302	5
M	1537.3	 4.395	5
M	1537.8	 4.429	5
M	1538.3	 4.331	5
M	1538.8	 4.395	5
M	1539.3	 4.243	5
M	1539.8	 4.134	5
M	1540.3	 4.299	5
M	1540.8	 4.315	5
M	1541.3	 4.577	5
M	1541.8	 4.525	5
M	1542.3	 4.458	5
M	1542.8	 4.442	5
M	1543.3	 4.574	5
M	1543.8	 4.533	5
M	1544.3	 4.193	5
M	1544.8	 4.164	5
M	1545.3	 4.150	5
M	1545.8	 4.127	5
M	1546.3	 4.239	5
M	1546.8	 4.554	5
M	1547.4	 4.450	5
M	1547.9	 4.495	5
M	1548.4	 4.568	5
M	1548.9	 4.559	5
M	1549.4	 4.236	5
M	1549.9	 4.148	5
M	1550.4	 4.091	5
M	1550.9	 4.422	5
M	1551.4	 4.110	5
M	1551.9	 4.311	5
M	1552.4	 4.137	5
M	1552.9	 4.354	5
M	1553.4	 4.103	5
M	1553.9	 4.515	5
M	1554.4	 4.328	5
M	1554.9	 4.163	5
M	1555.4	 4.132	5
M	1555.9	 4.102	5
M	1556.4	 4.439	5
M	1556.9	 4.291	5
M	1557.4	 4.471	5
M	1557.9	 4.145	5
M	1558.4	 4.297	5
M	1558.9	 4.299	5
M	1559.4	 4.368	5
M	1559.9	 4.284	5
M	1560.4	 4.173	5
M	1560.9	 4.039	5
M	1561.4	 4.139	5
M	1561.9	 4.132	5
M	1562.4	 4.388	5
M	1562.9	 4.100	5
M	1563.4	 4.449	5
M	1563.9	 4.280	5
M	1564.4	 4.434	5
M	1564.9	 4.361	5
M	1565.4	 4.143	5
M	1565.9	 4.296	5
M	1566.4	 4.239	5
M	1566.9	 4.065	5
M	1567.4	 4.541	5
M	1567.9	 4.191	5
M	1568.4	 4.488	5
M	1568.9	 4.459	5
M	1569.4	 4.381	5
M	1569.9	 4.354	5
M	1570.4	 4.227	5
M	1570.9	 4.484	5
M	1571.4	 4.289	5
M	1571.9	 4.184	5
M	1572.5	 4.239	5
M	1573.0	 4.047	5
M	1573.5	 4.497	5
M	1574.0	 4.118	5
M	1574.5	 4.394	5
M	1575.0	 4.465	5
M	1575.5	 4.409	5
M	1576.0	 4.404	5
M	1576.5	 4.260	5
M	1577.0	 4.252	5
M	1577.5	 4.306	5
M	1578.0	 4.432	5
M	1578.5	 4.347	5
M	1579.0	 4.110	5
M	1579.5	 4.145	5
M	1580.0	 4.487	5
M	1580.5	 4.269	5
M	1581.0	 4.577	5
M	1581.5	 4.151	5
M	1582.0	 4.244	5
M	1582.5	 4.519	5
M	1583.0	 4.449	5
M	1583.5	 4.092	5
M	1584.0	 4.463	5
M	1584.5	 4.182	5
M	1585.0	 4.457	5
M	1585.5	 4.040	5
M	1586.0	 4.471	5
M	1586.5	 4.142	5
M	1587.0	 4.455	5
M	1587.5	 4.054	5
M	1588.0	 4.139	5
M	1588.5	 4.471	5
M	1589.0	 4.066	5
M	1589.5	 4.042	5
M	1590.0	 4.169	5
M	1590.5	 4.138	5
M	1591.0	 4.072	5
M	1591.5	 4.456	5
M	1592.0	 4.411	5
M	1592.5	 4.460	5
M	1593.0	 4.407	5
M	1593.5	 4.367	5
M	1594.0	 4.230	5
M	1594.5	 4.393	5
M	1595.0	 4.252	5
M	1595.5	 4.195	5
M	1596.0	 4.532	5
M	1596.5	 4.366	5
M	1597.0	 4.372	5
M	1597.6	 4.077	5
M	1598.1	 4.331	5
M	1598.6	 4.302	5
M	1599.1	 4.147	5
M	1599.6	 4.243	5
M	1600.1	 4.350	5
M	1600.6	 4.486	5
M	1601.1	 4.306	5
# band-dsp-teensy manual [acghmpsz] > a
# NOTE: Added 4th ml dense yeast
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	1650.9	 6.050	5
M	1651.4	 6.191	5
M	1651.9	 5.955	5
M	1652.4	 5.871	5
M	1652.9	 6.047	5
M	1653.4	 6.285	5
M	1653.9	 6.177	5
M	1654.4	 6.052	5
M	1654.9	 5.903	5
M	1655.4	 6.336	5
M	1655.9	 5.927	5
M	1656.4	 5.992	5
M	1656.9	 6.327	5
M	1657.4	 6.454	5
M	1657.9	 6.276	5
M	1658.4	 6.260	5
M	1658.9	 5.867	5
M	1659.5	 5.871	5
M	1660.0	 6.030	5
M	1660.5	 6.295	5
M	1661.0	 5.918	5
M	1661.5	 6.440	5
M	1662.0	 6.210	5
M	1662.5	 5.891	5
M	1663.0	 5.574	5
M	1663.5	 5.879	5
M	1664.0	 5.905	5
M	1664.5	 5.613	5
M	1665.0	 5.531	5
M	1665.5	 5.894	5
M	1666.0	 5.593	5
M	1666.5	 5.997	5
M	1667.0	 5.664	5
M	1667.5	 5.932	5
M	1668.0	 5.901	5
M	1668.5	 5.540	5
M	1669.0	 5.783	5
M	1669.5	 5.876	5
M	1670.0	 5.822	5
M	1670.5	 5.818	5
M	1671.0	 5.601	5
M	1671.5	 5.776	5
M	1672.0	 5.597	5
M	1672.5	 5.686	5
M	1673.0	 6.037	5
M	1673.5	 5.868	5
M	1674.0	 5.594	5
M	1674.5	 5.905	5
M	1675.0	 5.671	5
M	1675.5	 5.840	5
M	1676.0	 5.664	5
M	1676.5	 5.860	5
M	1677.0	 5.402	5
M	1677.5	 5.552	5
M	1678.0	 5.720	5
M	1678.5	 5.614	5
M	1679.0	 5.605	5
M	1679.5	 5.682	5
M	1680.0	 5.515	5
M	1680.5	 6.021	5
M	1681.0	 5.835	5
M	1681.5	 5.756	5
M	1682.0	 5.722	5
M	1682.5	 5.562	5
M	1683.0	 5.834	5
M	1683.5	 5.652	5
M	1684.0	 5.631	5
M	1684.6	 5.472	5
M	1685.1	 5.552	5
M	1685.6	 5.425	5
M	1686.1	 5.922	5
M	1686.6	 5.698	5
M	1687.1	 5.829	5
M	1687.6	 5.850	5
M	1688.1	 5.755	5
M	1688.6	 5.812	5
M	1689.1	 5.891	5
M	1689.6	 5.712	5
M	1690.1	 5.738	5
M	1690.6	 5.892	5
M	1691.1	 5.770	5
M	1691.6	 5.699	5
M	1692.1	 5.790	5
M	1692.6	 5.937	5
M	1693.1	 5.416	5
M	1693.6	 5.637	5
M	1694.1	 5.816	5
M	1694.6	 5.430	5
M	1695.1	 5.570	5
M	1695.6	 5.522	5
M	1696.1	 5.772	5
M	1696.6	 5.812	5
M	1697.1	 5.611	5
M	1697.6	 5.847	5
M	1698.1	 5.479	5
M	1698.6	 5.794	5
M	1699.1	 5.836	5
M	1699.6	 5.801	5
M	1700.1	 5.563	5
M	1700.6	 5.776	5
M	1701.1	 5.634	5
M	1701.6	 5.931	5
M	1702.1	 5.625	5
M	1702.6	 5.542	5
M	1703.1	 5.590	5
M	1703.6	 5.714	5
M	1704.1	 5.731	5
M	1704.6	 5.727	5
M	1705.1	 5.567	5
M	1705.6	 5.499	5
M	1706.1	 5.513	5
M	1706.6	 5.601	5
M	1707.1	 5.785	5
M	1707.6	 5.507	5
M	1708.1	 5.489	5
M	1708.6	 5.380	5
M	1709.1	 5.380	5
M	1709.7	 5.592	5
M	1710.2	 5.375	5
M	1710.7	 5.647	5
M	1711.2	 5.855	5
M	1711.7	 5.706	5
M	1712.2	 5.684	5
M	1712.7	 5.802	5
M	1713.2	 5.741	5
M	1713.7	 5.905	5
M	1714.2	 5.708	5
M	1714.7	 5.413	5
M	1715.2	 5.693	5
M	1715.7	 5.406	5
M	1716.2	 5.702	5
M	1716.7	 5.453	5
M	1717.2	 5.570	5
M	1717.7	 5.296	5
M	1718.2	 5.734	5
M	1718.7	 5.328	5
M	1719.2	 5.398	5
M	1719.7	 5.475	5
M	1720.2	 5.635	5
M	1720.7	 5.364	5
M	1721.2	 5.623	5
M	1721.7	 5.431	5
M	1722.2	 5.566	5
M	1722.7	 5.736	5
M	1723.2	 5.340	5
M	1723.7	 5.373	5
M	1724.2	 5.681	5
M	1724.7	 5.468	5
M	1725.2	 5.527	5
M	1725.7	 5.368	5
M	1726.2	 5.599	5
M	1726.7	 5.604	5
M	1727.2	 5.303	5
M	1727.7	 5.806	5
M	1728.2	 5.656	5
M	1728.7	 5.609	5
M	1729.2	 5.483	5
M	1729.7	 5.707	5
M	1730.2	 5.664	5
M	1730.7	 5.312	5
M	1731.2	 5.389	5
M	1731.7	 5.418	5
M	1732.2	 5.759	5
M	1732.7	 5.450	5
M	1733.2	 5.538	5
M	1733.7	 5.481	5
M	1734.2	 5.522	5
M	1734.8	 5.276	5
M	1735.3	 5.370	5
M	1735.8	 5.679	5
M	1736.3	 5.648	5
M	1736.8	 5.493	5
M	1737.3	 5.301	5
M	1737.8	 5.242	5
M	1738.3	 5.680	5
M	1738.8	 5.620	5
M	1739.3	 5.431	5
M	1739.8	 5.646	5
M	1740.3	 5.645	5
M	1740.8	 5.526	5
M	1741.3	 5.523	5
M	1741.8	 5.458	5
M	1742.3	 5.664	5
M	1742.8	 5.187	5
M	1743.3	 5.236	5
M	1743.8	 5.452	5
M	1744.3	 5.551	5
M	1744.8	 5.576	5
M	1745.3	 5.233	5
M	1745.8	 5.217	5
M	1746.3	 5.428	5
M	1746.8	 5.665	5
M	1747.3	 5.524	5
M	1747.8	 5.357	5
M	1748.3	 5.619	5
M	1748.8	 5.329	5
M	1749.3	 5.271	5
M	1749.8	 5.390	5
M	1750.3	 5.493	5
M	1750.8	 5.122	5
M	1751.3	 5.217	5
M	1751.8	 5.614	5
M	1752.3	 5.191	5
M	1752.8	 5.504	5
M	1753.3	 5.450	5
M	1753.8	 5.203	5
M	1754.3	 5.380	5
M	1754.8	 5.487	5
M	1755.3	 5.279	5
M	1755.8	 5.540	5
M	1756.3	 5.286	5
M	1756.8	 5.668	5
M	1757.3	 5.387	5
M	1757.8	 5.263	5
M	1758.3	 5.400	5
M	1758.8	 5.445	5
M	1759.3	 5.657	5
M	1759.9	 5.565	5
M	1760.4	 5.305	5
M	1760.9	 5.168	5
M	1761.4	 5.248	5
M	1761.9	 5.353	5
M	1762.4	 5.523	5
M	1762.9	 5.465	5
M	1763.4	 5.226	5
M	1763.9	 5.465	5
M	1764.4	 5.255	5
M	1764.9	 5.386	5
M	1765.4	 5.430	5
M	1765.9	 5.569	5
M	1766.4	 5.193	5
M	1766.9	 5.241	5
M	1767.4	 5.226	5
M	1767.9	 5.597	5
M	1768.4	 5.273	5
M	1768.9	 5.517	5
M	1769.4	 5.364	5
M	1769.9	 5.111	5
M	1770.4	 5.565	5
M	1770.9	 5.247	5
M	1771.4	 5.409	5
M	1771.9	 5.263	5
M	1772.4	 5.607	5
M	1772.9	 5.175	5
M	1773.4	 5.234	5
M	1773.9	 5.275	5
M	1774.4	 5.325	5
M	1774.9	 5.421	5
M	1775.4	 5.162	5
M	1775.9	 5.582	5
M	1776.4	 5.197	5
M	1776.9	 5.361	5
M	1777.4	 5.416	5
M	1777.9	 5.337	5
M	1778.4	 5.430	5
M	1778.9	 5.233	5
M	1779.4	 5.517	5
M	1779.9	 5.422	5
M	1780.4	 5.404	5
M	1780.9	 5.607	5
M	1781.4	 5.256	5
M	1781.9	 5.638	5
M	1782.4	 5.445	5
M	1782.9	 5.412	5
M	1783.4	 5.551	5
M	1783.9	 5.537	5
M	1784.4	 5.615	5
M	1785.0	 5.572	5
M	1785.5	 5.301	5
M	1786.0	 5.196	5
M	1786.5	 5.228	5
M	1787.0	 5.107	5
M	1787.5	 5.154	5
M	1788.0	 5.413	5
M	1788.5	 5.131	5
M	1789.0	 5.105	5
M	1789.5	 5.575	5
M	1790.0	 5.184	5
M	1790.5	 5.262	5
M	1791.0	 5.214	5
M	1791.5	 5.504	5
M	1792.0	 5.230	5
M	1792.5	 5.254	5
M	1793.0	 5.536	5
M	1793.5	 5.078	5
M	1794.0	 5.470	5
M	1794.5	 5.164	5
M	1795.0	 5.185	5
M	1795.5	 5.455	5
M	1796.0	 5.194	5
M	1796.5	 5.490	5
M	1797.0	 5.137	5
M	1797.5	 5.297	5
M	1798.0	 5.235	5
M	1798.5	 5.159	5
M	1799.0	 5.373	5
M	1799.5	 5.499	5
M	1800.0	 5.090	5
M	1800.5	 5.475	5
M	1801.0	 5.280	5
M	1801.5	 5.207	5
M	1802.0	 5.287	5
M	1802.5	 5.305	5
M	1803.0	 5.175	5
M	1803.5	 5.524	5
M	1804.0	 5.403	5
M	1804.5	 5.185	5
M	1805.0	 5.208	5
M	1805.5	 5.322	5
M	1806.0	 5.488	5
M	1806.5	 5.381	5
M	1807.0	 5.138	5
M	1807.5	 5.517	5
M	1808.0	 5.335	5
M	1808.5	 5.301	5
M	1809.0	 5.313	5
M	1809.5	 5.330	5
M	1810.1	 5.527	5
M	1810.6	 5.257	5
M	1811.1	 5.379	5
M	1811.6	 4.966	5
M	1812.1	 5.286	5
M	1812.6	 5.175	5
M	1813.1	 5.390	5
M	1813.6	 5.278	5
M	1814.1	 5.435	5
M	1814.6	 5.086	5
M	1815.1	 5.424	5
M	1815.6	 5.178	5
M	1816.1	 5.219	5
M	1816.6	 5.361	5
M	1817.1	 5.183	5
M	1817.6	 5.380	5
M	1818.1	 5.439	5
M	1818.6	 5.421	5
M	1819.1	 5.159	5
M	1819.6	 5.152	5
M	1820.1	 5.403	5
M	1820.6	 5.144	5
M	1821.1	 5.459	5
M	1821.6	 5.384	5
M	1822.1	 5.240	5
M	1822.6	 5.391	5
M	1823.1	 5.592	5
M	1823.6	 5.142	5
M	1824.1	 5.074	5
M	1824.6	 5.371	5
M	1825.1	 5.501	5
M	1825.6	 5.085	5
M	1826.1	 5.406	5
M	1826.6	 5.137	5
M	1827.1	 5.426	5
M	1827.6	 5.325	5
M	1828.1	 5.049	5
M	1828.6	 5.128	5
M	1829.1	 5.369	5
M	1829.6	 5.361	5
M	1830.1	 5.284	5
M	1830.6	 5.526	5
M	1831.1	 5.139	5
M	1831.6	 5.205	5
M	1832.1	 4.963	5
M	1832.6	 5.145	5
M	1833.1	 5.086	5
M	1833.6	 5.082	5
M	1834.1	 5.304	5
M	1834.6	 5.315	5
M	1835.2	 4.927	5
M	1835.7	 5.502	5
M	1836.2	 5.056	5
M	1836.7	 5.314	5
M	1837.2	 5.315	5
M	1837.7	 5.381	5
M	1838.2	 5.417	5
M	1838.7	 5.228	5
M	1839.2	 5.172	5
M	1839.7	 5.246	5
M	1840.2	 5.294	5
M	1840.7	 5.514	5
M	1841.2	 5.091	5
M	1841.7	 5.436	5
M	1842.2	 5.085	5
M	1842.7	 5.316	5
M	1843.2	 5.130	5
M	1843.7	 5.132	5
M	1844.2	 5.527	5
M	1844.7	 5.185	5
M	1845.2	 5.241	5
M	1845.7	 5.356	5
M	1846.2	 5.095	5
M	1846.7	 5.226	5
M	1847.2	 5.179	5
M	1847.7	 5.362	5
M	1848.2	 5.179	5
M	1848.7	 5.043	5
M	1849.2	 5.428	5
M	1849.7	 5.017	5
M	1850.2	 5.235	5
M	1850.7	 5.466	5
M	1851.2	 5.038	5
M	1851.7	 5.370	5
M	1852.2	 4.996	5
M	1852.7	 5.367	5
M	1853.2	 5.027	5
M	1853.7	 5.391	5
M	1854.2	 5.265	5
M	1854.7	 5.322	5
M	1855.2	 5.139	5
M	1855.7	 5.081	5
M	1856.2	 5.330	5
M	1856.7	 5.180	5
M	1857.2	 5.123	5
M	1857.7	 5.139	5
M	1858.2	 5.353	5
M	1858.7	 5.359	5
M	1859.2	 5.365	5
M	1859.7	 5.238	5
M	1860.3	 5.157	5
M	1860.8	 5.069	5
M	1861.3	 5.031	5
M	1861.8	 4.999	5
M	1862.3	 5.049	5
M	1862.8	 5.198	5
M	1863.3	 5.290	5
M	1863.8	 5.081	5
M	1864.3	 5.134	5
M	1864.8	 4.954	5
M	1865.3	 5.198	5
M	1865.8	 5.323	5
M	1866.3	 5.477	5
M	1866.8	 5.056	5
M	1867.3	 5.211	5
M	1867.8	 5.192	5
M	1868.3	 5.301	5
M	1868.8	 5.382	5
M	1869.3	 5.175	5
M	1869.8	 4.941	5
M	1870.3	 5.374	5
M	1870.8	 5.327	5
M	1871.3	 5.172	5
M	1871.8	 5.336	5
M	1872.3	 5.295	5
M	1872.8	 5.319	5
M	1873.3	 5.243	5
M	1873.8	 5.035	5
M	1874.3	 5.346	5
M	1874.8	 5.415	5
M	1875.3	 5.330	5
M	1875.8	 5.293	5
M	1876.3	 5.325	5
M	1876.8	 5.003	5
M	1877.3	 4.997	5
M	1877.8	 4.980	5
M	1878.3	 5.118	5
M	1878.8	 5.375	5
M	1879.3	 5.445	5
M	1879.8	 5.473	5
M	1880.3	 5.551	5
M	1880.8	 5.338	5
M	1881.3	 5.005	5
M	1881.8	 5.515	5
M	1882.3	 5.014	5
M	1882.8	 5.191	5
M	1883.3	 5.064	5
M	1883.8	 5.191	5
M	1884.3	 5.033	5
M	1884.8	 5.058	5
M	1885.4	 5.265	5
M	1885.9	 5.234	5
M	1886.4	 5.113	5
M	1886.9	 5.054	5
M	1887.4	 5.240	5
