# Current settings:
# Gain setting 2x (1)
# Hit return to leave a parameter unchanged
# Enter Nephelometer setting (1): 
# (not updated)
# Current settings:
# Gain setting 2x (1)
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	1274.0	 2.560	2
M	1274.5	 2.399	2
M	1275.0	 2.619	2
M	1275.5	 2.517	2
M	1276.0	 2.593	2
M	1276.5	 2.507	2
M	1277.0	 2.403	2
M	1277.5	 2.541	2
M	1278.0	 2.680	2
M	1278.5	 2.551	2
M	1279.0	 2.610	2
M	1279.5	 2.485	2
M	1280.0	 2.600	2
M	1280.5	 2.506	2
M	1281.0	 2.557	2
M	1281.5	 2.677	2
M	1282.0	 2.565	2
M	1282.5	 2.580	2
M	1283.0	 2.626	2
M	1283.5	 2.502	2
M	1284.0	 2.573	2
M	1284.5	 2.542	2
M	1285.0	 2.537	2
M	1285.5	 2.559	2
M	1286.0	 2.512	2
M	1286.6	 2.708	2
M	1287.1	 2.551	2
M	1287.6	 2.708	2
M	1288.1	 2.594	2
M	1288.6	 2.415	2
M	1289.1	 2.710	2
M	1289.6	 2.585	2
M	1290.1	 2.528	2
M	1290.6	 2.517	2
M	1291.1	 2.641	2
M	1291.6	 2.560	2
M	1292.1	 2.538	2
M	1292.6	 2.478	2
M	1293.1	 2.572	2
M	1293.6	 2.552	2
M	1294.1	 2.588	2
M	1294.6	 2.660	2
M	1295.1	 2.595	2
M	1295.6	 2.523	2
M	1296.1	 2.600	2
M	1296.6	 2.588	2
M	1297.1	 2.603	2
M	1297.6	 2.581	2
M	1298.1	 2.513	2
M	1298.6	 2.646	2
M	1299.1	 2.495	2
M	1299.6	 2.668	2
M	1300.1	 2.616	2
M	1300.6	 2.505	2
M	1301.1	 2.482	2
M	1301.6	 2.664	2
M	1302.1	 2.535	2
M	1302.6	 2.529	2
M	1303.1	 2.525	2
M	1303.6	 2.583	2
M	1304.1	 2.607	2
M	1304.6	 2.687	2
M	1305.1	 2.541	2
M	1305.6	 2.611	2
M	1306.1	 2.439	2
M	1306.6	 2.510	2
M	1307.1	 2.573	2
M	1307.6	 2.678	2
M	1308.1	 2.567	2
M	1308.6	 2.588	2
M	1309.1	 2.679	2
M	1309.6	 2.596	2
M	1310.1	 2.441	2
M	1310.6	 2.531	2
M	1311.1	 2.544	2
M	1311.7	 2.507	2
M	1312.2	 2.660	2
M	1312.7	 2.673	2
M	1313.2	 2.663	2
M	1313.7	 2.621	2
M	1314.2	 2.435	2
M	1314.7	 2.634	2
M	1315.2	 2.524	2
M	1315.7	 2.557	2
M	1316.2	 2.451	2
M	1316.7	 2.518	2
M	1317.2	 2.530	2
M	1317.7	 2.680	2
M	1318.2	 2.464	2
M	1318.7	 2.555	2
M	1319.2	 2.486	2
M	1319.7	 2.620	2
M	1320.2	 2.515	2
M	1320.7	 2.533	2
M	1321.2	 2.606	2
M	1321.7	 2.564	2
M	1322.2	 2.609	2
M	1322.7	 2.575	2
M	1323.2	 2.555	2
M	1323.7	 2.662	2
M	1324.2	 2.739	2
M	1324.7	 2.624	2
M	1325.2	 2.647	2
M	1325.7	 2.610	2
M	1326.2	 2.525	2
M	1326.7	 2.510	2
M	1327.2	 2.502	2
M	1327.7	 2.756	2
M	1328.2	 2.559	2
M	1328.7	 2.627	2
M	1329.2	 2.364	2
M	1329.7	 2.488	2
M	1330.2	 2.538	2
M	1330.7	 2.469	2
M	1331.2	 2.570	2
M	1331.7	 2.597	2
M	1332.2	 2.676	2
M	1332.7	 2.592	2
M	1333.2	 2.572	2
M	1333.7	 2.571	2
M	1334.2	 2.622	2
M	1334.7	 2.657	2
M	1335.2	 2.812	2
M	1335.7	 2.738	2
M	1336.2	 2.488	2
M	1336.8	 2.406	2
M	1337.3	 2.530	2
M	1337.8	 2.588	2
M	1338.3	 2.554	2
M	1338.8	 2.400	2
M	1339.3	 2.635	2
M	1339.8	 2.532	2
M	1340.3	 2.477	2
M	1340.8	 2.522	2
M	1341.3	 2.445	2
M	1341.8	 2.542	2
M	1342.3	 2.524	2
M	1342.8	 2.460	2
M	1343.3	 2.463	2
M	1343.8	 2.512	2
M	1344.3	 2.674	2
M	1344.8	 2.792	2
M	1345.3	 2.725	2
M	1345.8	 2.625	2
M	1346.3	 2.533	2
M	1346.8	 2.466	2
M	1347.3	 2.635	2
M	1347.8	 2.558	2
M	1348.3	 2.803	2
M	1348.8	 2.643	2
M	1349.3	 2.641	2
M	1349.8	 2.506	2
M	1350.3	 2.548	2
M	1350.8	 2.499	2
M	1351.3	 2.610	2
M	1351.8	 2.608	2
M	1352.3	 2.598	2
M	1352.8	 2.598	2
M	1353.3	 2.616	2
M	1353.8	 2.564	2
M	1354.3	 2.588	2
M	1354.8	 2.574	2
M	1355.3	 2.508	2
M	1355.8	 2.604	2
M	1356.3	 2.486	2
M	1356.8	 2.638	2
M	1357.3	 2.592	2
M	1357.8	 2.359	2
M	1358.3	 2.633	2
M	1358.8	 2.728	2
M	1359.3	 2.727	2
M	1359.8	 2.661	2
M	1360.3	 2.568	2
M	1360.8	 2.562	2
M	1361.3	 2.577	2
M	1361.9	 2.505	2
M	1362.4	 2.526	2
M	1362.9	 2.594	2
M	1363.4	 2.715	2
M	1363.9	 2.599	2
M	1364.4	 2.608	2
M	1364.9	 2.403	2
M	1365.4	 2.452	2
M	1365.9	 2.631	2
M	1366.4	 2.748	2
M	1366.9	 2.613	2
M	1367.4	 2.693	2
M	1367.9	 2.581	2
M	1368.4	 2.465	2
M	1368.9	 2.643	2
M	1369.4	 2.489	2
M	1369.9	 2.650	2
M	1370.4	 2.535	2
M	1370.9	 2.665	2
M	1371.4	 2.605	2
M	1371.9	 2.447	2
M	1372.4	 2.659	2
M	1372.9	 2.576	2
M	1373.4	 2.590	2
M	1373.9	 2.709	2
M	1374.4	 2.643	2
M	1374.9	 2.643	2
M	1375.4	 2.479	2
M	1375.9	 2.602	2
M	1376.4	 2.564	2
M	1376.9	 2.549	2
M	1377.4	 2.452	2
M	1377.9	 2.597	2
M	1378.4	 2.599	2
M	1378.9	 2.778	2
M	1379.4	 2.697	2
M	1379.9	 2.565	2
M	1380.4	 2.444	2
M	1380.9	 2.613	2
M	1381.4	 2.453	2
M	1381.9	 2.660	2
M	1382.4	 2.490	2
M	1382.9	 2.540	2
M	1383.4	 2.499	2
M	1383.9	 2.467	2
M	1384.4	 2.512	2
M	1384.9	 2.495	2
M	1385.4	 2.333	2
M	1385.9	 2.494	2
M	1386.4	 2.464	2
M	1387.0	 2.562	2
M	1387.5	 2.552	2
M	1388.0	 2.576	2
M	1388.5	 2.665	2
M	1389.0	 2.582	2
M	1389.5	 2.598	2
M	1390.0	 2.713	2
M	1390.5	 2.632	2
M	1391.0	 2.664	2
M	1391.5	 2.551	2
M	1392.0	 2.635	2
M	1392.5	 2.674	2
M	1393.0	 2.494	2
M	1393.5	 2.574	2
M	1394.0	 2.416	2
M	1394.5	 2.721	2
M	1395.0	 2.586	2
M	1395.5	 2.691	2
M	1396.0	 2.629	2
M	1396.5	 2.588	2
M	1397.0	 2.680	2
M	1397.5	 2.539	2
M	1398.0	 2.567	2
M	1398.5	 2.566	2
M	1399.0	 2.428	2
M	1399.5	 2.528	2
M	1400.0	 2.512	2
M	1400.5	 2.584	2
M	1401.0	 2.609	2
M	1401.5	 2.650	2
M	1402.0	 2.563	2
M	1402.5	 2.622	2
M	1403.0	 2.622	2
M	1403.5	 2.474	2
M	1404.0	 2.545	2
M	1404.5	 2.558	2
M	1405.0	 2.626	2
M	1405.5	 2.557	2
M	1406.0	 2.501	2
M	1406.5	 2.674	2
M	1407.0	 2.684	2
M	1407.5	 2.550	2
M	1408.0	 2.499	2
M	1408.5	 2.587	2
M	1409.0	 2.577	2
M	1409.5	 2.649	2
M	1410.0	 2.458	2
M	1410.5	 2.680	2
M	1411.0	 2.564	2
M	1411.5	 2.671	2
M	1412.1	 2.527	2
M	1412.6	 2.541	2
M	1413.1	 2.625	2
M	1413.6	 2.675	2
M	1414.1	 2.600	2
M	1414.6	 2.537	2
M	1415.1	 2.708	2
M	1415.6	 2.547	2
M	1416.1	 2.537	2
M	1416.6	 2.440	2
M	1417.1	 2.583	2
M	1417.6	 2.472	2
M	1418.1	 2.569	2
M	1418.6	 2.434	2
M	1419.1	 2.559	2
M	1419.6	 2.469	2
M	1420.1	 2.593	2
M	1420.6	 2.642	2
M	1421.1	 2.594	2
M	1421.6	 2.662	2
M	1422.1	 2.610	2
M	1422.6	 2.498	2
M	1423.1	 2.425	2
M	1423.6	 2.588	2
M	1424.1	 2.559	2
M	1424.6	 2.583	2
M	1425.1	 2.441	2
M	1425.6	 2.469	2
M	1426.1	 2.695	2
M	1426.6	 2.720	2
M	1427.1	 2.608	2
M	1427.6	 2.544	2
M	1428.1	 2.655	2
M	1428.6	 2.555	2
M	1429.1	 2.796	2
M	1429.6	 2.726	2
M	1430.1	 2.798	2
M	1430.6	 2.560	2
M	1431.1	 2.467	2
M	1431.6	 2.611	2
M	1432.1	 2.571	2
M	1432.6	 2.779	2
M	1433.1	 2.638	2
M	1433.6	 2.587	2
M	1434.1	 2.660	2
M	1434.6	 2.690	2
M	1435.1	 2.624	2
M	1435.6	 2.542	2
M	1436.1	 2.504	2
M	1436.6	 2.612	2
M	1437.2	 2.616	2
M	1437.7	 2.541	2
M	1438.2	 2.595	2
M	1438.7	 2.645	2
M	1439.2	 2.537	2
M	1439.7	 2.521	2
M	1440.2	 2.817	2
M	1440.7	 2.634	2
M	1441.2	 2.841	2
M	1441.7	 2.616	2
M	1442.2	 2.445	2
M	1442.7	 2.686	2
M	1443.2	 2.503	2
M	1443.7	 2.435	2
M	1444.2	 2.666	2
M	1444.7	 2.791	2
M	1445.2	 2.529	2
M	1445.7	 2.601	2
M	1446.2	 2.513	2
M	1446.7	 2.539	2
M	1447.2	 2.568	2
M	1447.7	 2.762	2
M	1448.2	 2.629	2
M	1448.7	 2.602	2
M	1449.2	 2.746	2
M	1449.7	 2.711	2
M	1450.2	 2.483	2
M	1450.7	 2.521	2
M	1451.2	 2.457	2
M	1451.7	 2.414	2
M	1452.2	 2.580	2
M	1452.7	 2.600	2
M	1453.2	 2.576	2
M	1453.7	 2.679	2
M	1454.2	 2.490	2
M	1454.7	 2.577	2
M	1455.2	 2.630	2
M	1455.7	 2.617	2
M	1456.2	 2.705	2
M	1456.7	 2.610	2
M	1457.2	 2.489	2
M	1457.7	 2.670	2
M	1458.2	 2.555	2
M	1458.7	 2.483	2
M	1459.2	 2.576	2
M	1459.7	 2.565	2
M	1460.2	 2.531	2
M	1460.7	 2.644	2
M	1461.2	 2.379	2
M	1461.7	 2.578	2
M	1462.3	 2.392	2
M	1462.8	 2.515	2
M	1463.3	 2.590	2
M	1463.8	 2.573	2
M	1464.3	 2.444	2
M	1464.8	 2.555	2
M	1465.3	 2.525	2
M	1465.8	 2.633	2
M	1466.3	 2.608	2
M	1466.8	 2.777	2
M	1467.3	 2.625	2
M	1467.8	 2.692	2
M	1468.3	 2.534	2
M	1468.8	 2.587	2
M	1469.3	 2.572	2
M	1469.8	 2.616	2
M	1470.3	 2.565	2
M	1470.8	 2.557	2
M	1471.3	 2.662	2
M	1471.8	 2.745	2
M	1472.3	 2.721	2
M	1472.8	 2.740	2
M	1473.3	 2.619	2
M	1473.8	 2.580	2
M	1474.3	 2.618	2
M	1474.8	 2.616	2
M	1475.3	 2.730	2
M	1475.8	 2.684	2
M	1476.3	 2.515	2
M	1476.8	 2.594	2
M	1477.3	 2.689	2
M	1477.8	 2.548	2
M	1478.3	 2.495	2
M	1478.8	 2.612	2
M	1479.3	 2.674	2
M	1479.8	 2.568	2
M	1480.3	 2.519	2
M	1480.8	 2.511	2
M	1481.3	 2.806	2
M	1481.8	 2.646	2
M	1482.3	 2.647	2
M	1482.8	 2.533	2
M	1483.3	 2.634	2
M	1483.8	 2.669	2
M	1484.3	 2.563	2
# band-dsp-teensy manual [acghmpsz] > a
# NOTE: Added4ml more for 12 ml total
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	1540.7	 3.578	2
M	1541.2	 3.391	2
M	1541.7	 3.598	2
M	1542.2	 3.649	2
M	1542.7	 3.485	2
M	1543.2	 3.454	2
M	1543.7	 3.556	2
M	1544.2	 3.579	2
M	1544.7	 3.502	2
M	1545.2	 3.410	2
M	1545.7	 3.615	2
M	1546.2	 3.662	2
M	1546.7	 3.550	2
M	1547.2	 3.546	2
M	1547.7	 3.459	2
M	1548.2	 3.576	2
M	1548.7	 3.600	2
M	1549.2	 3.650	2
M	1549.7	 3.634	2
M	1550.2	 3.472	2
M	1550.7	 3.575	2
M	1551.2	 3.813	2
M	1551.7	 3.589	2
M	1552.2	 3.426	2
M	1552.7	 3.431	2
M	1553.2	 3.643	2
M	1553.7	 3.684	2
M	1554.2	 3.608	2
M	1554.8	 3.556	2
M	1555.3	 3.595	2
M	1555.8	 3.570	2
M	1556.3	 3.699	2
M	1556.8	 3.625	2
M	1557.3	 3.622	2
M	1557.8	 3.502	2
M	1558.3	 3.481	2
M	1558.8	 3.625	2
M	1559.3	 3.756	2
M	1559.8	 3.691	2
M	1560.3	 3.527	2
M	1560.8	 3.591	2
M	1561.3	 3.489	2
M	1561.8	 3.434	2
M	1562.3	 3.537	2
M	1562.8	 3.505	2
M	1563.3	 3.403	2
M	1563.8	 3.375	2
M	1564.3	 3.399	2
M	1564.8	 3.587	2
M	1565.3	 3.568	2
M	1565.8	 3.657	2
M	1566.3	 3.484	2
M	1566.8	 3.558	2
M	1567.3	 3.638	2
M	1567.8	 3.658	2
M	1568.3	 3.694	2
M	1568.8	 3.599	2
M	1569.3	 3.489	2
M	1569.8	 3.453	2
M	1570.3	 3.574	2
M	1570.8	 3.603	2
M	1571.3	 3.618	2
M	1571.8	 3.747	2
M	1572.3	 3.577	2
M	1572.8	 3.504	2
M	1573.3	 3.551	2
M	1573.8	 3.536	2
M	1574.3	 3.644	2
M	1574.8	 3.455	2
M	1575.3	 3.683	2
M	1575.8	 3.620	2
M	1576.3	 3.566	2
M	1576.8	 3.539	2
M	1577.3	 3.580	2
M	1577.8	 3.428	2
M	1578.3	 3.429	2
M	1578.8	 3.560	2
M	1579.3	 3.761	2
M	1579.9	 3.622	2
M	1580.4	 3.563	2
M	1580.9	 3.518	2
M	1581.4	 3.557	2
M	1581.9	 3.727	2
M	1582.4	 3.413	2
M	1582.9	 3.614	2
M	1583.4	 3.758	2
M	1583.9	 3.613	2
M	1584.4	 3.451	2
M	1584.9	 3.394	2
M	1585.4	 3.546	2
M	1585.9	 3.527	2
M	1586.4	 3.562	2
M	1586.9	 3.561	2
M	1587.4	 3.596	2
M	1587.9	 3.816	2
M	1588.4	 3.521	2
M	1588.9	 3.533	2
M	1589.4	 3.571	2
M	1589.9	 3.592	2
M	1590.4	 3.614	2
M	1590.9	 3.809	2
M	1591.4	 3.782	2
M	1591.9	 3.541	2
M	1592.4	 3.551	2
M	1592.9	 3.641	2
M	1593.4	 3.603	2
M	1593.9	 3.510	2
M	1594.4	 3.604	2
M	1594.9	 3.536	2
M	1595.4	 3.545	2
M	1595.9	 3.322	2
M	1596.4	 3.441	2
M	1596.9	 3.627	2
M	1597.4	 3.687	2
M	1597.9	 3.605	2
M	1598.4	 3.499	2
M	1598.9	 3.579	2
M	1599.4	 3.513	2
M	1599.9	 3.406	2
M	1600.4	 3.425	2
M	1600.9	 3.667	2
M	1601.4	 3.664	2
M	1601.9	 3.656	2
M	1602.4	 3.505	2
M	1602.9	 3.676	2
M	1603.4	 3.447	2
M	1603.9	 3.545	2
M	1604.4	 3.496	2
M	1605.0	 3.439	2
M	1605.5	 3.492	2
M	1606.0	 3.709	2
M	1606.5	 3.615	2
M	1607.0	 3.789	2
M	1607.5	 3.532	2
M	1608.0	 3.549	2
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	1622.3	 3.765	2
M	1622.8	 3.517	2
M	1623.3	 3.588	2
M	1623.8	 3.599	2
M	1624.3	 3.567	2
M	1624.8	 3.535	2
M	1625.3	 3.538	2
M	1625.8	 3.698	2
M	1626.3	 3.653	2
M	1626.8	 3.701	2
M	1627.3	 3.626	2
M	1627.8	 3.467	2
M	1628.3	 3.628	2
M	1628.8	 3.664	2
M	1629.3	 3.661	2
M	1629.8	 3.647	2
M	1630.3	 3.580	2
M	1630.8	 3.598	2
M	1631.3	 3.650	2
M	1631.8	 3.394	2
M	1632.3	 3.332	2
M	1632.8	 3.421	2
M	1633.3	 3.510	2
M	1633.8	 3.591	2
M	1634.3	 3.741	2
M	1634.8	 3.543	2
M	1635.3	 3.409	2
M	1635.8	 3.559	2
M	1636.4	 3.575	2
M	1636.9	 3.588	2
M	1637.4	 3.611	2
M	1637.9	 3.409	2
M	1638.4	 3.655	2
M	1638.9	 3.473	2
M	1639.4	 3.588	2
M	1639.9	 3.734	2
M	1640.4	 3.463	2
M	1640.9	 3.612	2
M	1641.4	 3.548	2
M	1641.9	 3.560	2
M	1642.4	 3.527	2
M	1642.9	 3.517	2
M	1643.4	 3.603	2
M	1643.9	 3.688	2
M	1644.4	 3.832	2
M	1644.9	 3.567	2
M	1645.4	 3.620	2
M	1645.9	 3.512	2
M	1646.4	 3.527	2
M	1646.9	 3.477	2
M	1647.4	 3.517	2
M	1647.9	 3.670	2
M	1648.4	 3.566	2
M	1648.9	 3.442	2
M	1649.4	 3.719	2
M	1649.9	 3.616	2
M	1650.4	 3.832	2
M	1650.9	 3.697	2
M	1651.4	 3.543	2
M	1651.9	 3.674	2
M	1652.4	 3.395	2
M	1652.9	 3.645	2
M	1653.4	 3.576	2
M	1653.9	 3.603	2
M	1654.4	 3.765	2
M	1654.9	 3.641	2
M	1655.4	 3.491	2
M	1655.9	 3.412	2
M	1656.4	 3.411	2
M	1656.9	 3.563	2
M	1657.4	 3.444	2
M	1657.9	 3.426	2
M	1658.4	 3.536	2
M	1658.9	 3.493	2
M	1659.4	 3.423	2
M	1659.9	 3.668	2
M	1660.4	 3.554	2
M	1660.9	 3.405	2
M	1661.5	 3.532	2
M	1662.0	 3.539	2
M	1662.5	 3.658	2
M	1663.0	 3.737	2
M	1663.5	 3.456	2
M	1664.0	 3.356	2
M	1664.5	 3.538	2
M	1665.0	 3.620	2
M	1665.5	 3.605	2
M	1666.0	 3.744	2
M	1666.5	 3.585	2
M	1667.0	 3.434	2
M	1667.5	 3.556	2
M	1668.0	 3.630	2
M	1668.5	 3.455	2
M	1669.0	 3.525	2
M	1669.5	 3.708	2
M	1670.0	 3.561	2
M	1670.5	 3.553	2
M	1671.0	 3.553	2
M	1671.5	 3.451	2
M	1672.0	 3.563	2
M	1672.5	 3.466	2
M	1673.0	 3.629	2
M	1673.5	 3.704	2
M	1674.0	 3.860	2
M	1674.5	 3.653	2
M	1675.0	 3.604	2
M	1675.5	 3.617	2
M	1676.0	 3.489	2
M	1676.5	 3.583	2
M	1677.0	 3.427	2
M	1677.5	 3.449	2
M	1678.0	 3.459	2
M	1678.5	 3.646	2
M	1679.0	 3.666	2
M	1679.5	 3.606	2
M	1680.0	 3.581	2
M	1680.5	 3.432	2
M	1681.0	 3.520	2
M	1681.5	 3.595	2
M	1682.0	 3.532	2
M	1682.5	 3.539	2
M	1683.0	 3.678	2
M	1683.5	 3.426	2
M	1684.0	 3.425	2
M	1684.5	 3.477	2
M	1685.0	 3.587	2
M	1685.5	 3.495	2
M	1686.0	 3.625	2
M	1686.6	 3.587	2
M	1687.1	 3.656	2
M	1687.6	 3.342	2
M	1688.1	 3.454	2
M	1688.6	 3.505	2
M	1689.1	 3.633	2
M	1689.6	 3.740	2
M	1690.1	 3.526	2
M	1690.6	 3.528	2
M	1691.1	 3.381	2
M	1691.6	 3.552	2
M	1692.1	 3.695	2
M	1692.6	 3.613	2
M	1693.1	 3.694	2
M	1693.6	 3.586	2
M	1694.1	 3.415	2
M	1694.6	 3.645	2
M	1695.1	 3.390	2
M	1695.6	 3.760	2
M	1696.1	 3.528	2
M	1696.6	 3.642	2
M	1697.1	 3.604	2
M	1697.6	 3.623	2
M	1698.1	 3.515	2
M	1698.6	 3.554	2
M	1699.1	 3.372	2
M	1699.6	 3.525	2
M	1700.1	 3.720	2
M	1700.6	 3.725	2
M	1701.1	 3.590	2
M	1701.6	 3.520	2
M	1702.1	 3.497	2
M	1702.6	 3.629	2
M	1703.1	 3.798	2
M	1703.6	 3.397	2
M	1704.1	 3.396	2
M	1704.6	 3.599	2
M	1705.1	 3.443	2
M	1705.6	 3.362	2
M	1706.1	 3.725	2
M	1706.6	 3.436	2
M	1707.1	 3.424	2
M	1707.6	 3.586	2
M	1708.1	 3.613	2
M	1708.6	 3.543	2
M	1709.1	 3.699	2
M	1709.6	 3.435	2
M	1710.1	 3.811	2
M	1710.6	 3.452	2
M	1711.1	 3.484	2
M	1711.7	 3.734	2
M	1712.2	 3.554	2
M	1712.7	 3.590	2
M	1713.2	 3.464	2
M	1713.7	 3.447	2
M	1714.2	 3.525	2
M	1714.7	 3.703	2
M	1715.2	 3.375	2
M	1715.7	 3.495	2
M	1716.2	 3.698	2
M	1716.7	 3.685	2
M	1717.2	 3.519	2
M	1717.7	 3.486	2
M	1718.2	 3.486	2
M	1718.7	 3.440	2
M	1719.2	 3.508	2
M	1719.7	 3.731	2
M	1720.2	 3.885	2
M	1720.7	 3.606	2
M	1721.2	 3.736	2
M	1721.7	 3.610	2
M	1722.2	 3.618	2
M	1722.7	 3.529	2
M	1723.2	 3.416	2
M	1723.7	 3.600	2
M	1724.2	 3.561	2
M	1724.7	 3.477	2
M	1725.2	 3.617	2
M	1725.7	 3.573	2
M	1726.2	 3.593	2
M	1726.7	 3.649	2
M	1727.2	 3.838	2
M	1727.7	 3.569	2
M	1728.2	 3.663	2
M	1728.7	 3.718	2
M	1729.2	 3.661	2
M	1729.7	 3.570	2
M	1730.2	 3.438	2
M	1730.7	 3.526	2
M	1731.2	 3.516	2
M	1731.7	 3.464	2
M	1732.2	 3.915	2
M	1732.7	 3.508	2
M	1733.2	 3.613	2
M	1733.7	 3.373	2
M	1734.2	 3.342	2
M	1734.7	 3.559	2
M	1735.2	 3.685	2
M	1735.7	 3.750	2
M	1736.2	 3.586	2
M	1736.8	 3.677	2
M	1737.3	 3.458	2
M	1737.8	 3.611	2
M	1738.3	 3.558	2
M	1738.8	 3.581	2
M	1739.3	 3.358	2
M	1739.8	 3.496	2
M	1740.3	 3.375	2
M	1740.8	 3.666	2
M	1741.3	 3.490	2
M	1741.8	 3.643	2
M	1742.3	 3.461	2
M	1742.8	 3.745	2
M	1743.3	 3.549	2
M	1743.8	 3.615	2
M	1744.3	 3.601	2
M	1744.8	 3.512	2
M	1745.3	 3.607	2
M	1745.8	 3.346	2
M	1746.3	 3.393	2
M	1746.8	 3.691	2
M	1747.3	 3.610	2
M	1747.8	 3.605	2
M	1748.3	 3.382	2
M	1748.8	 3.493	2
M	1749.3	 3.370	2
M	1749.8	 3.554	2
M	1750.3	 3.529	2
M	1750.8	 3.628	2
M	1751.3	 3.495	2
# band-dsp-teensy manual [acghmpsz] > a
# NOTE: Added 4 ml more for 16 totla
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	1831.6	 4.764	2
M	1832.1	 4.572	2
M	1832.6	 4.635	2
M	1833.1	 4.749	2
M	1833.6	 4.654	2
M	1834.1	 4.631	2
M	1834.6	 4.465	2
M	1835.1	 4.231	2
M	1835.6	 4.542	2
M	1836.1	 4.621	2
M	1836.6	 4.741	2
M	1837.1	 4.505	2
M	1837.6	 4.580	2
M	1838.1	 4.543	2
M	1838.6	 4.581	2
M	1839.1	 4.379	2
M	1839.6	 4.358	2
M	1840.1	 4.576	2
M	1840.6	 4.441	2
M	1841.1	 4.451	2
M	1841.6	 4.285	2
M	1842.1	 4.638	2
M	1842.6	 4.674	2
M	1843.1	 4.300	2
M	1843.6	 4.683	2
M	1844.1	 4.432	2
M	1844.6	 4.743	2
M	1845.1	 4.623	2
M	1845.6	 4.661	2
M	1846.1	 4.378	2
M	1846.6	 4.575	2
M	1847.1	 4.619	2
M	1847.6	 4.341	2
M	1848.1	 4.867	2
M	1848.6	 4.382	2
M	1849.1	 4.550	2
M	1849.6	 4.712	2
M	1850.1	 4.753	2
M	1850.6	 4.550	2
M	1851.1	 4.576	2
M	1851.6	 4.719	2
M	1852.1	 4.732	2
M	1852.7	 4.783	2
M	1853.2	 4.608	2
M	1853.7	 4.513	2
M	1854.2	 4.623	2
M	1854.7	 4.642	2
M	1855.2	 4.732	2
M	1855.7	 4.488	2
M	1856.2	 4.626	2
M	1856.7	 4.523	2
M	1857.2	 4.499	2
M	1857.7	 4.363	2
M	1858.2	 4.487	2
M	1858.7	 4.517	2
M	1859.2	 4.645	2
M	1859.7	 4.451	2
M	1860.2	 4.649	2
M	1860.7	 4.649	2
M	1861.2	 4.512	2
M	1861.7	 4.556	2
M	1862.2	 4.336	2
M	1862.7	 4.511	2
M	1863.2	 4.290	2
M	1863.7	 4.500	2
M	1864.2	 4.446	2
M	1864.7	 4.644	2
M	1865.2	 4.347	2
M	1865.7	 4.531	2
M	1866.2	 4.562	2
M	1866.7	 4.443	2
M	1867.2	 4.440	2
M	1867.7	 4.683	2
M	1868.2	 4.545	2
M	1868.7	 4.622	2
M	1869.2	 4.531	2
M	1869.7	 4.657	2
M	1870.2	 4.469	2
M	1870.7	 4.600	2
M	1871.2	 4.595	2
M	1871.7	 4.467	2
M	1872.2	 4.254	2
M	1872.7	 4.594	2
M	1873.2	 4.485	2
M	1873.7	 4.562	2
M	1874.2	 4.549	2
M	1874.7	 4.578	2
M	1875.2	 4.756	2
M	1875.7	 4.794	2
M	1876.2	 4.567	2
M	1876.7	 4.586	2
M	1877.2	 4.328	2
M	1877.8	 4.577	2
M	1878.3	 4.383	2
M	1878.8	 4.303	2
M	1879.3	 4.791	2
M	1879.8	 4.394	2
M	1880.3	 4.354	2
M	1880.8	 4.343	2
M	1881.3	 4.757	2
M	1881.8	 4.547	2
M	1882.3	 4.292	2
M	1882.8	 4.656	2
M	1883.3	 4.577	2
M	1883.8	 4.527	2
M	1884.3	 4.707	2
M	1884.8	 4.613	2
M	1885.3	 4.580	2
M	1885.8	 4.356	2
M	1886.3	 4.596	2
M	1886.8	 4.772	2
M	1887.3	 4.888	2
M	1887.8	 4.851	2
M	1888.3	 4.664	2
M	1888.8	 4.366	2
M	1889.3	 4.263	2
M	1889.8	 4.421	2
M	1890.3	 4.783	2
M	1890.8	 4.388	2
M	1891.3	 4.352	2
M	1891.8	 4.709	2
M	1892.3	 4.505	2
M	1892.8	 4.699	2
M	1893.3	 4.784	2
M	1893.8	 4.344	2
M	1894.3	 4.445	2
M	1894.8	 4.479	2
M	1895.3	 4.519	2
M	1895.8	 4.752	2
M	1896.3	 4.593	2
M	1896.8	 4.881	2
M	1897.3	 4.674	2
M	1897.8	 4.513	2
M	1898.3	 4.514	2
M	1898.8	 4.704	2
M	1899.3	 4.608	2
M	1899.8	 4.537	2
M	1900.3	 4.577	2
M	1900.8	 4.362	2
M	1901.3	 4.744	2
M	1901.8	 4.530	2
M	1902.3	 4.661	2
M	1902.9	 4.658	2
M	1903.4	 4.395	2
M	1903.9	 4.847	2
M	1904.4	 4.513	2
M	1904.9	 4.724	2
M	1905.4	 4.565	2
M	1905.9	 4.649	2
M	1906.4	 4.696	2
M	1906.9	 4.755	2
M	1907.4	 4.558	2
M	1907.9	 4.504	2
M	1908.4	 4.704	2
M	1908.9	 4.298	2
M	1909.4	 4.327	2
M	1909.9	 4.608	2
M	1910.4	 4.650	2
M	1910.9	 4.640	2
M	1911.4	 4.669	2
M	1911.9	 4.454	2
M	1912.4	 4.492	2
M	1912.9	 4.493	2
M	1913.4	 4.707	2
M	1913.9	 4.565	2
